0000028922,NUEVO SAN JUAN,S,N,02,250,028,170203,0879,N,N,01,N,0000028922,0,01,06,GOBIERNO REGIONAL,S|
0000028923,CENTRO DE SALUD MENTAL COMUNITARIO "VIRGEN DEL CISNE",S,N,03,330,035,240101,0940,N,N,01,N,0000028923,0,01,02,GOBIERNO REGIONAL,S|
0000028935,SHIPETIARI,S,N,01,250,028,170201,0879,N,N,01,N,0000028935,0,01,10,GOBIERNO REGIONAL,S|
0000028947,CENTRO DE SALUD MENTAL COMUNITARIO CHILCA,N,N,03,170,019,120107,1224,N,N,01,N,0000028947,0,01,00,GOBIERNO REGIONAL,S|
0000028949,CENTRO DE SALUD MENTAL COMUNITARIO YAUYOS,N,N,03,170,019,120434,0826,N,N,01,N,0000028949,0,02,00,GOBIERNO REGIONAL,S|
0000028965,P.S I-1 URCO MIRAÑO,S,N,01,240,027,160106,0870,N,N,01,N,0000028965,0,06,03,GOBIERNO REGIONAL,S|
0000028971,NUEVA ESPERANZA DE CAJARURO,S,N,01,010,008,010702,1350,N,N,01,N,0000028971,0,03,04,GOBIERNO REGIONAL,S|
0000029010,PALLAR ALTO,S,N,01,180,020,130901,0851,N,N,01,N,0000029010,0,10,10,GOBIERNO REGIONAL,S|
0000029011,INKAMAY SALUD CHICLAYO,N,N,03,190,\N,140101,0000,N,N,01,N,0000029011,0,00,00,PRIVADO,N|
0000029012,PUESTO DE SALUD I-1 PUERTO PIRUMBA,S,N,01,240,037,160705,1391,N,N,01,N,0000029012,0,12,03,GOBIERNO REGIONAL,S|
0000029013,PUESTO DE SALUD I-1 NUEVO LIMON COCHA,S,N,01,240,037,160705,1391,N,N,01,N,0000029013,0,12,03,GOBIERNO REGIONAL,S|
0000029014,PUESTO DE SALUD I-1 PUERTO REQUENA,S,N,01,240,037,160705,1391,N,N,01,N,0000029014,0,12,03,GOBIERNO REGIONAL,S|
0000029044,CENTRO DE SALUD MENTAL COMUNITARIO CIENEGUILLA,S,N,02,210,024,150109,1686,N,N,01,N,0000029044,0,00,00,MINSA,S|
0000029064,CENTRO DE SALUD MENTAL COMUNITARIO "MUSUQ ILLARY",N,N,02,030,004,030506,1500,N,N,01,N,0000029064,0,08,00,GOBIERNO REGIONAL,S|
0000029068,INTEGRAMENTE HUAYABAMBA,S,N,03,010,001,010601,0725,N,N,01,N,0000029068,0,01,00,GOBIERNO REGIONAL,S|
0000029069,Puerto Naranjitos,S,N,01,010,008,010705,1350,N,N,01,N,0000029069,0,03,05,GOBIERNO REGIONAL,S|
0000029106,INTEGRAMEDICA,N,N,03,036,\N,150131,0000,N,N,01,N,0000029106,0,00,00,PRIVADO,N|
0000029113,HOGAR PROTEGIDO SANTA ANITA,N,N,00,210,024,150137,1686,N,N,01,N,0000029113,0,00,00,MINSA,S|
0000029115,HOGAR PROTEGIDO HUAYCAN,N,N,00,210,024,150103,1686,N,N,01,N,0000029115,0,00,00,MINSA,S|
0000029117,NUEVA GALES,S,N,02,210,024,150109,1686,N,N,01,N,0000029117,0,00,00,MINSA,S|
0000029132,CENTRO DE SALUD MENTAL COMUNITARIO CARMEN DE LA LEGUA REYNOSO,S,N,02,080,012,070103,1316,N,N,01,N,0000029132,0,02,04,GOBIERNO REGIONAL,S|
0000029151,CENTRO DE SALUD MENTAL COMUNITARIO FLOR DE LOTO,S,N,03,070,018,060901,1654,N,N,01,N,0000029151,0,16,01,GOBIERNO REGIONAL,S|
0000029166,CENTRO DE SALUD MENTAL COMUNITARIO SANTISIMA VIRGEN DE LA CRUZ,S,N,02,210,024,150103,1686,N,N,01,N,0000029166,0,00,00,MINSA,S|
0000029167,HOGAR PROTEGIDO ATE,N,N,00,210,024,150103,1686,N,N,01,N,0000029167,0,00,00,MINSA,S|
0000029172,PUESTO DE SALUD LA PRIMAVERA,S,N,01,140,015,100604,1110,N,N,01,N,0000029172,0,03,12,GOBIERNO REGIONAL,S|
0000029190,CENTRO DE SALUD MENTAL COMUNITARIO "COLOREANDO TU VIDA",S,N,03,070,009,060201,1744,N,N,01,N,0000029190,0,05,01,GOBIERNO REGIONAL,S|
0000029205,SAMU MOQUEGUA,N,N,00,260,029,180101,0884,N,N,01,N,0000029205,0,00,00,GOBIERNO REGIONAL,S|
0000029224,CERAMED,N,N,00,110,\N,080108,0000,N,N,01,N,0000029224,0,00,00,PRIVADO,N|
0000029235,CENTRO DE SALUD MENTAL COMUNITARIO TUMI DE ORO,S,N,02,190,021,140303,0860,N,N,01,N,0000029235,0,03,05,GOBIERNO REGIONAL,S|
0000029247,CENTRO DE SALUD MENTAL COMUNITARIO "NUEVO AMANECER",N,N,03,340,036,250107,1660,N,N,01,N,0000029247,0,01,01,GOBIERNO REGIONAL,S|
0000029266,CENTRO DE SALUD MENTAL COMUNITARIO CRL. SAN. WILELMO PEDRO ZORILLA HUAMAN,S,N,03,230,022,150108,1685,N,N,01,N,0000029266,0,00,00,MINSA,S|
0000029271,SEÑOR DE GUALAMITA,S,N,02,010,001,010501,0725,N,N,01,N,0000029271,0,01,00,GOBIERNO REGIONAL,S|
0000029296,HOGAR PROTEGIDO "PUEBLO LIBRE",N,N,00,036,039,150121,1683,N,N,01,N,0000029296,0,00,00,MINSA,S|
0000029297,HOGAR PROTEGIDO "LIMA CERCADO",N,N,00,036,039,150134,1683,N,N,01,N,0000029297,0,00,00,MINSA,S|
0000029301,RONDAYACU,S,N,01,170,019,120419,0828,N,N,01,N,0000029301,0,04,02,GOBIERNO REGIONAL,S|
0000029309,BAP RIO YAVARI,N,N,00,240,027,160108,0870,N,N,02,N,0000029309,0,00,00,SANIDAD DE LA MARINA DE GUERRA DEL PERU,S|
0000029311,BTH RAUMIS,N,N,00,240,027,160108,0870,N,N,02,N,0000029311,0,00,00,SANIDAD DE LA MARINA DE GUERRA DEL PERU,S|
0000029314,JAMPY WASI,N,N,00,220,023,150805,1286,N,N,01,N,0000029314,0,02,01,GOBIERNO REGIONAL,S|
0000029361,Laboratorio Referencial de Salud Pública,N,N,00,010,001,010101,0725,N,N,01,N,0000029361,0,00,00,GOBIERNO REGIONAL,S|
0000029368,CENTRO DE ATENCION TEMPORAL CASA SOLIDARIA,N,N,00,280,030,200115,0899,N,N,01,N,0000029368,0,00,00,GOBIERNO REGIONAL,S|
0000029371,CENTRO AMERICA - SAN PABLO,S,N,01,300,033,220205,1059,N,N,01,N,0000029371,0,09,03,GOBIERNO REGIONAL,S|
0000029374,CENTRO DE AISLAMIENTO TEMPORAL TARMA,N,N,00,170,019,120701,0827,N,N,01,N,0000029374,1,03,00,GOBIERNO REGIONAL,S|
0000029375,COMUNIDAD NATIVA SHANQUI,S,N,01,170,019,120601,0829,N,N,01,N,0000029375,0,05,01,GOBIERNO REGIONAL,S|
0000029381,CENTRO DE SALUD MENTAL COMUNITARIO MI PERU,S,N,02,080,012,070107,1316,N,N,01,N,0000029381,0,03,07,GOBIERNO REGIONAL,S|
0000029394,CENTRO DE SALUD MENTAL COMUNITARIO SAN JUAN BAUTISTA,N,N,03,050,007,050110,0774,N,N,01,N,0000029394,0,00,00,GOBIERNO REGIONAL,S|
0000029431,POLICLINICO SAN ISIDRO,N,N,02,036,\N,150131,0000,N,N,01,N,0000029431,0,00,00,PRIVADO,N|
0000029433,HOGAR PROTEGIDO ESPERANZA DE VIDA,N,N,00,320,034,230101,1622,N,N,01,N,0000029433,0,01,00,GOBIERNO REGIONAL,S|
0000029446,HOGAR PROTEGIDO DE LA DIRESA PASCO,N,N,00,270,026,190113,0889,N,N,01,N,0000029446,0,01,01,GOBIERNO REGIONAL,S|
0000029466,CENTRO DE OXIGENOTERAPIA TEMPORAL CARABAYLLO,N,N,00,035,040,150106,1684,N,N,01,N,0000029466,1,00,00,MINSA,S|
0000029467,CENTRO DE OXIGENOTERAPIA TEMPORAL RÍMAC,N,N,00,035,040,150128,1684,N,N,01,N,0000029467,1,00,00,MINSA,S|
0000029473,Centro de Oxigenoterapia Temporal Ancón,N,N,00,035,040,150102,1684,N,N,01,N,0000029473,1,00,00,MINSA,S|
0000029478,CENTRO DE SALUD MENTAL COMUNITARIO SAMAY,S,N,03,035,040,150128,1684,N,N,01,N,0000029478,0,00,00,MINSA,S|
0000029480,CENTRO DE SALUD MENTAL COMUNITARIO QISPIKAY,S,N,03,035,040,150125,1684,N,N,01,N,0000029480,0,00,00,MINSA,S|
0000029481,CENTRO DE SALUD MENTAL COMUNITARIO AUCALLAMA,S,N,03,220,023,150604,1292,N,N,01,N,0000029481,0,03,00,GOBIERNO REGIONAL,S|
0000029482,CENTRO DE SALUD MENTAL COMUNITARIO PUERTO CHANCAY,S,N,03,220,023,150605,1292,N,N,01,N,0000029482,0,03,00,GOBIERNO REGIONAL,S|
0000029483,CENTRO DE SALUD MENTAL COMUNITARIO EL SOL,S,N,03,220,023,150507,1287,N,N,01,N,0000029483,0,07,00,GOBIERNO REGIONAL,S|
0000029485,HOGAR PROTEGIDO DE CARABAYLLO,N,N,00,035,040,150106,1684,N,N,01,N,0000029485,0,00,00,MINSA,S|
0000029486,HOGAR PROTEGIDO DE SAN MARTIN DE PORRES,N,N,00,035,040,150135,1684,N,N,01,N,0000029486,0,00,00,MINSA,S|
0000029487,HOGAR PROTEGIDO DE LOS OLIVOS,N,N,00,035,040,150117,1684,N,N,01,N,0000029487,0,00,00,MINSA,S|
0000029503,CENTRO DE SALUD MENTAL COMUNITARIO MARIANO LINO URQUIETA,S,N,03,260,029,180101,0884,N,N,01,N,0000029503,0,01,01,GOBIERNO REGIONAL,S|
0000029508,CENTRO DE AISLAMIENTO TEMPORAL LA ENSENADA,N,N,00,035,040,150125,1684,N,N,01,N,0000029508,1,00,00,MINSA,S|
0000029509,PUESTO DE SALUD AHIJADERO,S,N,01,180,020,130902,0851,N,N,01,N,0000029509,0,10,04,GOBIERNO REGIONAL,S|
0000029528,Comando COVID DIRIS Lima Norte,N,N,00,035,040,150117,1684,N,N,01,N,0000029528,1,00,00,MINSA,S|
0000029538,PUESTO DE SALUD CHUÑUNAPAMPA,S,N,01,130,014,090117,1648,N,N,01,N,0000029538,1,01,02,GOBIERNO REGIONAL,S|
0000029539,PUESTO DE SALUD COCHAS,S,N,01,220,023,151010,1291,N,N,01,N,0000029539,0,08,05,GOBIERNO REGIONAL,S|
0000029636,CENTRO DE SALUD MENTAL COMUNITARIO VIRGEN DE LA MERCED,S,N,03,230,022,150142,1685,N,N,01,N,0000029636,0,00,00,MINSA,S|
0000029641,DIAGNOSCAN,N,N,00,230,\N,150108,0000,N,N,01,N,0000029641,1,00,00,PRIVADO,N|
0000029679,SERVICIO MEDICO DE APOYO CAT CHULUCANAS,N,N,00,280,030,200401,1026,N,N,01,N,0000029679,0,03,01,GOBIERNO REGIONAL,S|
0000029694,PUESTO DE SALUD MARONILLA,S,N,01,140,015,100607,1110,N,N,01,N,0000029694,0,03,19,GOBIERNO REGIONAL,S|
0000029703,NUEVA YORK,S,N,01,010,008,010706,1350,N,N,01,N,0000029703,0,03,08,GOBIERNO REGIONAL,S|
0000029708,CENTRO DE HEMODIALISIS JUAN PABLO II SAC,N,N,04,340,\N,250105,0000,N,N,01,N,0000029708,0,00,00,PRIVADO,N|
0000029717,I HOGAR PROTEGIDO TUMBES,N,N,00,330,035,240101,0940,N,N,01,N,0000029717,0,01,02,GOBIERNO REGIONAL,S|
0000029734,SISTEMA DE ATENCIÓN MÓVIL DE URGENCIA CAJAMARCA - SAMU CAJAMARCA,N,N,00,070,009,060101,0785,N,N,01,N,0000029734,0,00,00,GOBIERNO REGIONAL,S|
0000029753,24 DE JUNIO,S,N,01,050,007,050110,1362,N,N,01,N,0000029753,0,01,03,GOBIERNO REGIONAL,S|
0000029804,CLINICA RESOTEM PERU SAC,N,N,03,036,\N,150122,0000,N,N,01,N,0000029804,0,00,00,PRIVADO,N|
0000029810,perudent,N,N,01,035,\N,150125,0000,N,N,01,N,0000029810,0,26,00,PRIVADO,N|
0000029815,RESOSUR,N,N,00,290,\N,211101,0000,N,N,01,N,0000029815,0,00,00,PRIVADO,N|
0000029831,HOGAR PROTEGIDO "VIRGEN DE LAS MERCEDES",N,N,00,290,042,211101,0917,N,N,01,N,0000029831,0,11,03,GOBIERNO REGIONAL,S|
0000029832,CENTRO DE SALUD MENTAL COMUNITARIO KUSIPURICUY AZANGARO,N,N,03,290,042,210201,0916,N,N,01,N,0000029832,0,02,01,GOBIERNO REGIONAL,S|
0000029833,CENTRO DE SALUD MENTAL COMUNITARIO "ALFREDO MENDIGURI PINEDA" DE PUNO,N,N,03,290,032,210101,0919,N,N,01,N,0000029833,0,01,00,GOBIERNO REGIONAL,S|
0000029835,CENTRO DE SALUD MENTAL COMUNITARIO "BUEN AMANECER" - ACORA,N,N,03,290,032,210102,0919,N,N,01,N,0000029835,0,01,00,GOBIERNO REGIONAL,S|
0000029836,CENTRO DE SALUD MENTAL COMUNITARIO KHANTATI URURI,N,N,03,290,042,210601,0918,N,N,01,N,0000029836,0,08,01,GOBIERNO REGIONAL,S|
0000029837,CENTRO DE SALUD MENTAL COMUNITARIO "VIRGEN DEL ROSARIO" - POMATA,N,N,03,290,032,210406,0920,N,N,01,N,0000029837,0,06,00,GOBIERNO REGIONAL,S|
0000029841,Centro de Salud Mental Comunitario Divino Niño Jesus,N,N,03,290,042,211101,0917,N,N,01,N,0000029841,0,11,03,GOBIERNO REGIONAL,S|
0000029844,CENTRO DE SALUD MENTAL COMUNITARIO SAN MIGUEL ARCANGEL,N,N,03,290,042,211105,0917,N,N,01,N,0000029844,0,11,01,GOBIERNO REGIONAL,S|
0000029861,HOGAR PROTEGIDO VILLA MARIA DEL TRIUNFO,N,N,00,230,022,150143,1685,N,N,01,N,0000029861,1,00,00,MINSA,S|
0000029922,SAMU BASE ILO,N,N,00,260,029,180301,1172,N,N,01,N,0000029922,0,02,00,GOBIERNO REGIONAL,S|
0000029931,CENTRO DE AISLAMIENTO TEMPORAL COVID-19 "SAMAY WASI",N,N,00,050,007,050601,1025,N,N,01,N,0000029931,1,07,00,GOBIERNO REGIONAL,S|
0000029967,BAP RIO YAHUAS,N,N,00,240,027,160108,0870,N,N,02,N,0000029967,0,00,00,SANIDAD DE LA MARINA DE GUERRA DEL PERU,S|
0000030036,PUESTO DE SALUD I-1 URBINA,S,N,01,240,027,160107,0870,N,N,01,N,0000030036,0,06,02,GOBIERNO REGIONAL,S|
0000030057,CLINICA AUNA SEDE CHICLAYO,N,N,17,190,\N,140101,0000,N,N,01,N,0000030057,0,00,00,PRIVADO,N|
0000030070,CENTRO DE SALUD MENTAL COMUNITARIO AYSANA,S,N,03,220,023,150801,1286,N,N,01,N,0000030070,0,02,00,GOBIERNO REGIONAL,S|
0000030072,SERVICIO MEDICO DE APOYO HOGAR PROTEGIDO SAN FERNANDO,,N,00,340,036,250107,1660,N,N,01,N,0000030072,0,01,01,GOBIERNO REGIONAL,S|
0000030155,CENTRO DE SALUD MENTAL COMUNITARIO ABRAZA LA VIDA,N,N,03,180,020,130403,0849,N,N,01,N,0000030155,0,01,00,GOBIERNO REGIONAL,S|
0000030156,QASANCCAY,S,N,01,050,007,050114,1362,N,N,01,N,0000030156,0,01,09,GOBIERNO REGIONAL,S|
0000030157,LABORATORIO DE SALUD PUBLICA Y CONTROL AMBIENTAL UERSSAF,,N,00,050,007,050503,1490,S,N,01,N,0000030157,0,04,00,GOBIERNO REGIONAL,S|
0000030165,CENTRO DE SALUD MENTAL COMUNITARIO LA OROYA,N,N,03,170,019,120801,0826,N,N,01,N,0000030165,0,02,04,GOBIERNO REGIONAL,S|
0000030166,CENTRO DE SALUD MENTAL COMUNITARIO CARHUAMAYO,S,N,03,170,019,120502,0830,N,N,01,N,0000030166,0,06,02,GOBIERNO REGIONAL,S|
0000030167,CENTRO DE SALUD MENTAL COMUNITARIO CONCEPCIÓN,N,N,03,170,019,120201,1224,N,N,01,N,0000030167,0,01,02,GOBIERNO REGIONAL,S|
0000030202,PUESTO DE SALUD I-1 UNANCHAY,S,N,01,240,037,160704,1391,N,N,01,N,0000030202,0,12,04,GOBIERNO REGIONAL,S|
0000030205,PUESTO DE SALUD I-1 PIJUAYAL DEL HUITUYACU,S,N,01,240,037,160706,1391,N,N,01,N,0000030205,0,12,03,GOBIERNO REGIONAL,S|
0000030223,CENTRO DE SALUD MENTAL COMUNITARIO "SAN ISIDRO LABRADOR",N,N,03,290,042,211101,0917,N,N,01,N,0000030223,0,11,02,GOBIERNO REGIONAL,S|
0000030225,SANTA ROSA,S,N,01,180,020,130601,0853,N,N,01,N,0000030225,0,03,01,GOBIERNO REGIONAL,S|
0000030230,CENTRO DE AISLAMIENTO TEMPORAL II "NUESTRA SEÑORA DE LAS MERCEDES",N,N,00,140,015,100101,1247,N,N,01,N,0000030230,0,01,04,GOBIERNO REGIONAL,S|
0000030231,P.S LAURICOCHA,S,N,01,140,015,101007,1455,N,N,01,N,0000030231,0,08,02,GOBIERNO REGIONAL,S|
0000030253,E.S. EL PAPAYO,S,N,03,280,030,200305,1026,N,N,01,N,0000030253,0,03,03,GOBIERNO REGIONAL,S|
0000030270,II HOGAR PROTEGIDO,N,N,00,330,035,240301,0940,N,N,01,N,0000030270,0,01,01,GOBIERNO REGIONAL,S|
0000030284,MIRAFLORES,S,N,01,070,009,060303,0785,N,N,01,N,0000030284,0,04,04,GOBIERNO REGIONAL,S|
0000030292,Puesto de Salud Eden,S,N,01,290,042,211210,1007,N,N,01,N,0000030292,0,03,05,GOBIERNO REGIONAL,S|
0000030333,AJACHIN,S,N,01,010,008,010401,1664,N,N,01,N,0000030333,0,04,01,GOBIERNO REGIONAL,S|
0000030334,SHEBONAL,S,N,01,010,008,010403,1664,N,N,01,N,0000030334,0,04,03,GOBIERNO REGIONAL,S|
0000030335,JAPAIME ESCUELA,S,N,01,010,008,010401,1664,N,N,01,N,0000030335,0,04,01,GOBIERNO REGIONAL,S|
0000030339,CENTRO DE SALUD MENTAL COMUNITARIO  SAN  ANTONIO,S,N,03,220,023,150716,1404,N,N,01,N,0000030339,0,09,00,GOBIERNO REGIONAL,S|
0000030346,CENTRO DE SALUD MENTAL COMUNITARIO SOCABAYA,S,N,03,040,006,040122,1222,N,N,01,N,0000030346,0,03,25,GOBIERNO REGIONAL,S|
0000030347,JOSE LUIS ROMERO AGUILAR,S,N,01,220,023,150716,1404,N,N,01,N,0000030347,0,09,03,GOBIERNO REGIONAL,S|
0000030366,MENTAL COMUNITARIO ESPINAR "MUSUQ KAWSAY",N,N,02,110,013,080801,1129,N,N,01,N,0000030366,0,04,06,GOBIERNO REGIONAL,S|
0000030390,CENTRO MEDICO BICENTENARIO,N,N,03,190,\N,140101,0000,N,N,01,N,0000030390,0,00,00,PRIVADO,N|
0000030443,PUESTO DE SALUD HUAYLLAPAMPA,S,N,01,050,007,050107,1362,N,N,01,N,0000030443,0,01,01,GOBIERNO REGIONAL,S|
0000030445,HOGAR PROTEGIDO -  AMANCAES,N,N,00,030,004,030101,0755,N,N,01,N,0000030445,0,00,00,GOBIERNO REGIONAL,S|
0000030446,CENTRO MEDICO DE APOYO "HOGAR PROTEGIDO HUANCAVELICA",N,N,00,130,014,090101,1648,N,N,01,N,0000030446,0,01,00,GOBIERNO REGIONAL,S|
0000030447,HOGAR PROTEGIDO VIRGEN DE LAS PEÑAS,N,N,00,040,006,040401,0769,N,N,01,N,0000030447,0,02,00,GOBIERNO REGIONAL,S|
0000030457,SAMU BASE BARRANCA,N,N,00,220,023,150201,1289,N,N,01,N,0000030457,0,00,00,GOBIERNO REGIONAL,S|
0000030473,HOGAR PROTEGIDO DE PUNCHANA,N,N,00,240,027,160108,0870,N,N,01,N,0000030473,0,05,04,GOBIERNO REGIONAL,S|
0000030478,CENTRO DE SALUD MENTAL COMUNITARIO "MENTE SANA" PALPA,N,N,03,150,017,110401,1457,N,N,01,N,0000030478,0,01,07,GOBIERNO REGIONAL,S|
0000030484,HOGARES PROTEGIDOS SAN JUAN,N,N,00,240,027,160113,0870,N,N,01,N,0000030484,0,05,02,GOBIERNO REGIONAL,S|
0000030485,HOGAR PROTEGIDO DE IQUITOS,N,N,00,240,027,160101,0870,N,N,01,N,0000030485,0,05,01,GOBIERNO REGIONAL,S|
0000030486,HOGARES PROTEGIDOS BELEN,N,N,00,240,027,160112,0870,N,N,01,N,0000030486,0,05,03,GOBIERNO REGIONAL,S|
0000030491,SERVICIO DE ATENCIÓN MÓVIL DE URGENCIAS,N,N,00,030,004,030101,0755,N,N,01,N,0000030491,0,00,00,GOBIERNO REGIONAL,S|
0000030507,PUESTO DE SALUD MAR DE PLATA,S,N,01,340,036,250304,0950,N,N,01,N,0000030507,0,02,05,GOBIERNO REGIONAL,S|
0000030508,PUESTO DE SALUD NOLBERTH DE ALTO ARUYA,S,N,01,340,036,250304,0950,N,N,01,N,0000030508,0,02,05,GOBIERNO REGIONAL,S|
0000030509,PUESTO DE SALUD I-1 KUYUNTZA DEL MANCHARI,S,N,01,240,037,160706,1391,N,N,01,N,0000030509,0,12,03,GOBIERNO REGIONAL,S|
0000030546,HOGAR PROTEGIDO NUEVA ESPERANZA,N,N,00,250,028,170101,0879,N,N,01,N,0000030546,0,01,00,GOBIERNO REGIONAL,S|
0000030561,TUMIRE,S,N,01,030,004,030417,1502,N,N,01,N,0000030561,0,07,01,GOBIERNO REGIONAL,S|
0000030564,PROMESA,S,N,01,030,004,030406,1502,N,N,01,N,0000030564,0,07,01,GOBIERNO REGIONAL,S|
0000030584,OFERTA FLEXIBLE DIRIS LIMA NORTE,N,N,00,035,040,150112,1684,N,N,05,N,0000030584,0,00,00,MINSA,S|
0000030598,HIGUERON PAMPA,S,N,01,280,030,200304,1026,N,N,01,N,0000030598,0,05,01,GOBIERNO REGIONAL,S|
0000030609,PUESTO DE SALUD PAMPA SITANA,S,N,01,320,034,230301,1622,N,N,01,N,0000030609,0,01,05,GOBIERNO REGIONAL,S|
0000030638,PUESTO DE SALUD LOS OLIVOS,S,N,01,340,036,250301,1341,N,N,01,N,0000030638,0,04,01,GOBIERNO REGIONAL,S|
0000030639,PUESTO DE SALUD VALLE DE SION,S,N,01,340,036,250301,1341,N,N,01,N,0000030639,0,04,01,GOBIERNO REGIONAL,S|
0000030640,PUESTO DE SALUD YAMINO,S,N,01,340,036,250301,1341,N,N,01,N,0000030640,0,04,01,GOBIERNO REGIONAL,S|
0000030641,PUESTO DE SALUD DE SHANANTIA,S,N,01,340,036,250302,1341,N,N,01,N,0000030641,0,04,02,GOBIERNO REGIONAL,S|
0000030642,PUESTO DE SALUD NUEVA UNIÓN PALOMETA,S,N,01,340,036,250302,1341,N,N,01,N,0000030642,0,04,02,GOBIERNO REGIONAL,S|
0000030643,PUESTO DE SALUD NUEVA FLORIDA,S,N,01,340,036,250302,1341,N,N,01,N,0000030643,0,04,02,GOBIERNO REGIONAL,S|
0000030666,MENTAL COMUNITARIO URUBAMBA,N,N,02,110,013,081301,1348,N,N,01,N,0000030666,0,02,07,GOBIERNO REGIONAL,S|
0000030686,CENTRO DE SALUD MENTAL COMUNITARIO SAN JERONIMO,S,N,03,030,005,030213,0756,N,N,01,N,0000030686,0,03,00,GOBIERNO REGIONAL,S|
0000030696,HOGAR PROTEGIDO CHORRILLOS,N,N,00,230,022,150108,1685,N,N,01,N,0000030696,0,00,00,MINSA,S|
0000030708,MENTAL COMUNITARIO HUARO,S,N,02,110,013,081207,1322,N,N,01,N,0000030708,0,01,12,GOBIERNO REGIONAL,S|
0000030711,CENTRO DE SALUD MENTAL COMUNITARIO CARHUAZ,N,N,03,020,002,020601,0740,N,N,01,N,0000030711,0,01,00,GOBIERNO REGIONAL,S|
0000030712,CENTRO DE SALUD MENTAL COMUNITARIO LLAPANTSIKPAQ,N,N,03,020,002,020105,0740,N,N,01,N,0000030712,0,01,00,GOBIERNO REGIONAL,S|
0000030727,PATRÓN SAN SEBASTIAN,N,N,00,110,013,080104,1322,N,N,01,N,0000030727,0,01,16,GOBIERNO REGIONAL,S|
0000030730,PATRON SANTIAGO,N,N,00,110,013,080108,1348,N,N,01,N,0000030730,0,02,02,GOBIERNO REGIONAL,S|
0000030743,BARRIOS,S,N,01,280,030,200407,1026,N,N,01,N,0000030743,0,03,03,GOBIERNO REGIONAL,S|
0000030763,CARMEN DE TULLPACANCHA,S,N,01,130,014,090506,1300,N,N,01,N,0000030763,0,06,01,GOBIERNO REGIONAL,S|
0000030770,HUACASUMA,S,N,01,290,032,210403,0920,N,N,01,N,0000030770,0,06,04,GOBIERNO REGIONAL,S|
0000030785,CENTRO DE SALUD MENTAL COMUNITARIO UNIVERSITARIO MAYUSHIN,N,N,03,340,036,250101,0950,N,N,01,N,0000030785,0,02,01,GOBIERNO REGIONAL,S|
0000030794,CENTRO DE SALUD  MANZANARES,S,N,04,220,023,150801,1286,N,N,01,N,0000030794,0,02,01,GOBIERNO REGIONAL,S|
0000030800,CENTRO DE SALUD MENTAL COMUNITARIO - NAUTA,S,N,03,240,027,160301,1714,N,N,01,N,0000030800,0,08,01,GOBIERNO REGIONAL,S|
0000030802,CENTRO DE SALUD MENTAL COMUNITARIO AHUAC,N,N,03,170,019,120902,1615,N,N,01,N,0000030802,0,09,01,GOBIERNO REGIONAL,S|
0000030821,CONSULTORIO OCUPACIONAL DE LA UNIDAD FUNCIONAL DE  SEGURIDAD Y SALUD EN EL TRABAJO - UFSST,S,N,02,080,012,070102,1316,N,N,01,N,0000030821,0,00,00,GOBIERNO REGIONAL,S|
0000030842,P.S. I-1 NUEVO PROGRESO DEL CHAMBIRA,S,N,01,240,027,160301,1714,N,N,01,N,0000030842,0,08,04,GOBIERNO REGIONAL,S|
0000030848,BIENSALUD,N,N,03,230,\N,150140,0000,N,N,01,N,0000030848,0,00,00,PRIVADO,N|
0000030864,HOGAR PROTEGIDO "HACIA UNA NUEVA VIDA",N,N,00,040,006,040520,1222,N,N,01,N,0000030864,0,03,12,GOBIERNO REGIONAL,S|
0000030872,CENTRO DE SALUD MENTAL COMUNITARIO LAS DALIAS,S,N,03,280,030,200115,0899,N,N,01,N,0000030872,0,01,01,GOBIERNO REGIONAL,S|
0000030877,HOGAR PROTEGIDO PIURA,N,N,00,280,030,200104,0899,N,N,01,N,0000030877,0,01,02,GOBIERNO REGIONAL,S|
0000030890,HOGAR PROTEGIDO DE PUENTE PIEDRA,N,N,00,035,040,150125,1684,N,N,01,N,0000030890,0,00,00,MINSA,S|
0000030894,CENTRO DE SALUD MENTAL COMUNITARIO "QORI QOYLLUR",S,N,03,020,002,021201,0744,N,N,01,N,0000030894,0,02,00,GOBIERNO REGIONAL,S|
0000030933,SOUTH MEDICAL CENTRO DE EXCELENCIA EN RADIOLOGIA,N,N,00,290,\N,210101,0000,N,N,01,N,0000030933,0,00,00,PRIVADO,N|
0000030940,ARCANGEL SAN MIGUEL DE ESQUINA CONGUNYA,S,N,01,110,013,080701,1666,N,N,01,N,0000030940,0,06,09,GOBIERNO REGIONAL,S|
0000030952,HOGAR PROTEGIDO "LA CASA QUE TE ACOGE",N,N,00,030,005,030216,0756,N,N,01,N,0000030952,0,05,00,GOBIERNO REGIONAL,S|
0000030967,PICHUPICHUNI AURINCOTA,S,N,01,290,032,210403,0920,N,N,01,N,0000030967,0,06,04,GOBIERNO REGIONAL,S|
0000030968,CHOCOCONIRI,S,N,01,290,032,210401,0920,N,N,01,N,0000030968,0,06,01,GOBIERNO REGIONAL,S|
0000030972,SAN JOSE DE YAMBRASBAMBA,S,N,01,010,001,010312,0725,N,N,01,N,0000030972,0,01,03,GOBIERNO REGIONAL,S|
0000030979,HOGAR PROTEGIDO ILO,N,N,00,260,029,180301,1172,N,N,01,N,0000030979,0,02,01,GOBIERNO REGIONAL,S|
